choice,RT,p
-1,840,0.0033447399973194855
1,1880,0.0021137300897239564
1,850,0.0032978684363558553
-1,810,0.008555425256529284
1,910,0.0072124072604942465
-1,830,0.008863217683400247
-1,2050,0.003102367978007836
-1,1040,0.004749269732099396
-1,2140,0.0004956018972886044
-1,1530,0.0014847718193738287
1,870,0.008099362526243407
1,480,0.007897437234832161
1,3440,0.0007072473055572507
1,1600,0.0009334810562569857
1,890,0.0023661940506210914
1,5860,6.028169659098888e-05
-1,680,0.004596930478706039
1,1290,0.007809375691552952
-1,430,0.0076257203614270895
1,1620,0.0064494692508985305
-1,400,0.0015768764279892116
-1,450,0.0005573141708999965
-1,730,0.0004418484958807647
-1,1530,0.002552095484047419
1,1170,0.0018474836822413166
1,2140,0.0021657290615184586
-1,900,0.0024999187653823207
1,630,0.006130665824656838
-1,1150,0.0005018009662341417
1,750,0.007138730832378899
1,740,0.000321076797064646
-1,8910,1.1524663764770072e-05
-1,1380,0.003018620771164265
1,1300,0.001958179120167987
-1,890,0.0018733483633866206
1,780,0.013956481078157423
1,1370,0.0015713367901408083
1,1370,0.00780225631572392
1,1150,0.007170617293446174
1,240,0.0005153940515244287
1,1520,0.005304152551787131
1,3390,0.001150545641095136
1,1140,0.01129529415929476
1,610,0.001998907658783564
-1,2110,0.0017997927840916245
-1,1680,0.0012887707963014584
-1,1540,0.00028361734776953654
1,2380,0.0023059584442193075
1,1920,0.003937876029591198
1,860,0.006819180397144076
1,1110,0.003503663796251185
