trial,choice,rt,valueLeft,valueRight,fixItem,fixTime
840,1,1120,3,5,1,330
840,1,1120,3,5,0,80
840,1,1120,3,5,2,140
841,-1,2110,3,0,0,270
841,-1,2110,3,0,2,600
841,-1,2110,3,0,0,60
841,-1,2110,3,0,1,320
841,-1,2110,3,0,0,100
841,-1,2110,3,0,2,520
841,-1,2110,3,0,0,120
841,-1,2110,3,0,1,120
842,-1,1310,3,3,0,220
842,-1,1310,3,3,1,550
842,-1,1310,3,3,0,80
842,-1,1310,3,3,2,230
842,-1,1310,3,3,0,170
842,-1,1310,3,3,1,60
843,1,2030,3,5,0,190
843,1,2030,3,5,1,210
843,1,2030,3,5,0,70
843,1,2030,3,5,2,580
843,1,2030,3,5,0,80
843,1,2030,3,5,1,200
843,1,2030,3,5,0,60
843,1,2030,3,5,2,640
844,-1,1750,3,0,0,220
844,-1,1750,3,0,1,370
844,-1,1750,3,0,0,70
844,-1,1750,3,0,2,290
844,-1,1750,3,0,0,70
844,-1,1750,3,0,1,510
844,-1,1750,3,0,0,60
844,-1,1750,3,0,2,160
845,1,1510,3,6,0,280
845,1,1510,3,6,1,290
845,1,1510,3,6,0,90
845,1,1510,3,6,2,850
846,-1,4260,3,1,0,190
846,-1,4260,3,1,1,150
846,-1,4260,3,1,0,90
846,-1,4260,3,1,2,330
846,-1,4260,3,1,0,90
846,-1,4260,3,1,1,420
846,-1,4260,3,1,0,80
846,-1,4260,3,1,2,2060
846,-1,4260,3,1,0,80
846,-1,4260,3,1,1,770
847,-1,610,3,1,0,280
847,-1,610,3,1,1,300
847,-1,610,3,1,0,30
848,-1,680,3,0,0,190
848,-1,680,3,0,1,380
848,-1,680,3,0,0,60
848,-1,680,3,0,2,50
849,1,1030,3,6,0,210
849,1,1030,3,6,1,330
849,1,1030,3,6,0,310
849,1,1030,3,6,2,180
850,-1,800,3,0,0,220
850,-1,800,3,0,2,350
850,-1,800,3,0,0,80
850,-1,800,3,0,1,150
851,1,5680,3,3,0,220
851,1,5680,3,3,2,210
851,1,5680,3,3,0,80
851,1,5680,3,3,1,330
851,1,5680,3,3,0,70
851,1,5680,3,3,2,1010
851,1,5680,3,3,0,70
851,1,5680,3,3,1,840
851,1,5680,3,3,0,70
851,1,5680,3,3,2,570
851,1,5680,3,3,0,70
851,1,5680,3,3,1,300
851,1,5680,3,3,0,70
851,1,5680,3,3,2,1770
852,-1,760,3,1,0,230
852,-1,760,3,1,1,180
852,-1,760,3,1,0,80
852,-1,760,3,1,2,270
853,-1,1170,3,2,0,270
853,-1,1170,3,2,2,360
853,-1,1170,3,2,0,60
853,-1,1170,3,2,1,480
854,1,3840,3,5,0,200
854,1,3840,3,5,1,250
854,1,3840,3,5,0,90
854,1,3840,3,5,2,370
854,1,3840,3,5,0,90
854,1,3840,3,5,1,450
854,1,3840,3,5,0,130
854,1,3840,3,5,2,380
854,1,3840,3,5,0,80
854,1,3840,3,5,1,670
854,1,3840,3,5,0,90
854,1,3840,3,5,2,1040
855,-1,4810,3,0,0,350
855,-1,4810,3,0,1,270
855,-1,4810,3,0,0,90
855,-1,4810,3,0,2,250
855,-1,4810,3,0,0,80
855,-1,4810,3,0,1,430
855,-1,4810,3,0,0,80
855,-1,4810,3,0,2,2020
855,-1,4810,3,0,0,250
855,-1,4810,3,0,1,460
855,-1,4810,3,0,0,80
855,-1,4810,3,0,2,450
856,-1,490,3,2,0,190
856,-1,490,3,2,1,280
856,-1,490,3,2,0,20
857,-1,1910,3,1,0,260
857,-1,1910,3,1,2,90
857,-1,1910,3,1,0,80
857,-1,1910,3,1,1,540
857,-1,1910,3,1,0,80
857,-1,1910,3,1,2,450
857,-1,1910,3,1,0,70
857,-1,1910,3,1,1,340
858,-1,960,3,2,0,350
858,-1,960,3,2,1,130
858,-1,960,3,2,0,80
858,-1,960,3,2,2,290
858,-1,960,3,2,0,80
858,-1,960,3,2,1,30
859,-1,580,3,1,0,240
859,-1,580,3,1,1,340
860,-1,1900,3,2,0,90
860,-1,1900,3,2,1,480
860,-1,1900,3,2,0,320
860,-1,1900,3,2,2,510
860,-1,1900,3,2,0,70
860,-1,1900,3,2,1,410
860,-1,1900,3,2,0,20
861,-1,810,3,1,0,240
861,-1,810,3,1,2,190
861,-1,810,3,1,0,80
861,-1,810,3,1,1,280
861,-1,810,3,1,0,20
862,-1,530,3,2,0,190
862,-1,530,3,2,1,270
862,-1,530,3,2,0,70
863,-1,560,3,1,0,190
863,-1,560,3,1,1,160
863,-1,560,3,1,0,150
863,-1,560,3,1,2,60
864,1,490,3,5,0,260
864,1,490,3,5,1,230
865,1,1250,3,5,0,160
865,1,1250,3,5,1,260
865,1,1250,3,5,0,290
865,1,1250,3,5,2,250
865,1,1250,3,5,0,80
865,1,1250,3,5,1,210
866,1,2890,3,6,0,250
866,1,2890,3,6,1,210
866,1,2890,3,6,0,70
866,1,2890,3,6,2,970
866,1,2890,3,6,0,60
866,1,2890,3,6,1,780
866,1,2890,3,6,0,70
866,1,2890,3,6,2,480
867,1,1370,3,4,0,210
867,1,1370,3,4,1,360
867,1,1370,3,4,0,100
867,1,1370,3,4,2,700
868,1,720,3,4,0,270
868,1,720,3,4,2,280
868,1,720,3,4,0,90
868,1,720,3,4,1,80
869,-1,830,3,0,0,320
869,-1,830,3,0,1,510
870,1,1820,3,5,0,230
870,1,1820,3,5,1,250
870,1,1820,3,5,0,80
870,1,1820,3,5,2,1260
871,-1,1900,3,0,0,240
871,-1,1900,3,0,1,300
871,-1,1900,3,0,0,70
871,-1,1900,3,0,2,1290
872,-1,960,3,3,0,250
872,-1,960,3,3,1,170
872,-1,960,3,3,0,230
872,-1,960,3,3,2,160
872,-1,960,3,3,0,100
872,-1,960,3,3,1,50
873,-1,2320,3,1,0,200
873,-1,2320,3,1,2,280
873,-1,2320,3,1,0,70
873,-1,2320,3,1,1,320
873,-1,2320,3,1,0,120
873,-1,2320,3,1,2,690
873,-1,2320,3,1,0,80
873,-1,2320,3,1,1,560
874,-1,850,3,2,0,220
874,-1,850,3,2,1,170
874,-1,850,3,2,0,100
874,-1,850,3,2,2,360
875,1,2850,3,6,0,250
875,1,2850,3,6,2,270
875,1,2850,3,6,0,830
875,1,2850,3,6,1,370
875,1,2850,3,6,0,80
875,1,2850,3,6,2,370
875,1,2850,3,6,0,200
875,1,2850,3,6,1,480
876,-1,1640,3,3,0,900
876,-1,1640,3,3,2,320
876,-1,1640,3,3,0,70
876,-1,1640,3,3,1,350
877,1,1670,3,4,0,190
877,1,1670,3,4,2,410
877,1,1670,3,4,0,80
877,1,1670,3,4,1,730
877,1,1670,3,4,0,150
877,1,1670,3,4,2,110
878,-1,280,3,1,0,220
878,-1,280,3,1,1,60
879,1,590,3,2,0,220
879,1,590,3,2,1,340
879,1,590,3,2,0,30
880,-1,420,3,2,0,240
880,-1,420,3,2,2,170
880,-1,420,3,2,0,10
881,-1,1010,3,2,0,230
881,-1,1010,3,2,2,270
881,-1,1010,3,2,0,50
881,-1,1010,3,2,1,390
881,-1,1010,3,2,0,70
882,-1,1740,3,0,0,250
882,-1,1740,3,0,2,440
882,-1,1740,3,0,0,90
882,-1,1740,3,0,1,380
882,-1,1740,3,0,0,60
882,-1,1740,3,0,2,450
882,-1,1740,3,0,0,70
883,-1,1640,3,1,0,330
883,-1,1640,3,1,2,350
883,-1,1640,3,1,0,70
883,-1,1640,3,1,1,890
884,1,610,3,4,0,200
884,1,610,3,4,1,410
885,-1,3310,3,4,0,250
885,-1,3310,3,4,1,170
885,-1,3310,3,4,0,80
885,-1,3310,3,4,2,490
885,-1,3310,3,4,0,80
885,-1,3310,3,4,1,470
885,-1,3310,3,4,0,80
885,-1,3310,3,4,2,430
885,-1,3310,3,4,0,90
885,-1,3310,3,4,1,1170
886,-1,1090,3,2,0,80
886,-1,1090,3,2,2,170
886,-1,1090,3,2,0,130
886,-1,1090,3,2,1,710
887,-1,1330,3,2,0,210
887,-1,1330,3,2,1,210
887,-1,1330,3,2,0,250
887,-1,1330,3,2,2,260
887,-1,1330,3,2,0,100
887,-1,1330,3,2,1,300
888,1,1460,3,2,0,320
888,1,1460,3,2,1,210
888,1,1460,3,2,0,90
888,1,1460,3,2,2,780
888,1,1460,3,2,0,60
889,-1,3560,3,3,0,220
889,-1,3560,3,3,1,530
889,-1,3560,3,3,0,80
889,-1,3560,3,3,2,340
889,-1,3560,3,3,0,80
889,-1,3560,3,3,1,2310
890,-1,810,3,1,0,250
890,-1,810,3,1,2,270
890,-1,810,3,1,0,70
890,-1,810,3,1,1,220
891,-1,400,3,0,0,200
891,-1,400,3,0,1,200
892,1,1320,3,3,0,240
892,1,1320,3,3,2,610
892,1,1320,3,3,0,60
892,1,1320,3,3,1,270
892,1,1320,3,3,0,70
892,1,1320,3,3,2,70
893,1,1190,3,4,0,230
893,1,1190,3,4,1,350
893,1,1190,3,4,0,50
893,1,1190,3,4,2,560
894,1,830,3,2,0,170
894,1,830,3,2,2,80
894,1,830,3,2,0,90
894,1,830,3,2,1,220
894,1,830,3,2,0,80
894,1,830,3,2,2,190
895,-1,1050,3,1,0,350
895,-1,1050,3,1,2,200
895,-1,1050,3,1,0,60
895,-1,1050,3,1,1,440
896,1,2960,3,6,0,270
896,1,2960,3,6,2,300
896,1,2960,3,6,0,80
896,1,2960,3,6,1,420
896,1,2960,3,6,0,60
896,1,2960,3,6,2,230
896,1,2960,3,6,0,140
896,1,2960,3,6,1,1010
896,1,2960,3,6,0,70
896,1,2960,3,6,2,380
897,1,300,3,5,0,270
897,1,300,3,5,1,30
898,-1,1950,3,0,0,410
898,-1,1950,3,0,1,400
898,-1,1950,3,0,0,70
898,-1,1950,3,0,2,450
898,-1,1950,3,0,0,80
898,-1,1950,3,0,1,310
898,-1,1950,3,0,0,80
898,-1,1950,3,0,2,150
899,-1,1480,3,2,0,280
899,-1,1480,3,2,2,180
899,-1,1480,3,2,0,90
899,-1,1480,3,2,1,390
899,-1,1480,3,2,0,70
899,-1,1480,3,2,2,170
899,-1,1480,3,2,0,100
899,-1,1480,3,2,1,200
900,-1,2920,3,2,0,240
900,-1,2920,3,2,2,230
900,-1,2920,3,2,0,70
900,-1,2920,3,2,1,250
900,-1,2920,3,2,0,80
900,-1,2920,3,2,2,1010
900,-1,2920,3,2,0,80
900,-1,2920,3,2,1,800
900,-1,2920,3,2,0,80
900,-1,2920,3,2,2,80
901,1,1310,3,6,0,290
901,1,1310,3,6,1,200
901,1,1310,3,6,0,80
901,1,1310,3,6,2,740
902,-1,910,3,0,0,230
902,-1,910,3,0,1,200
902,-1,910,3,0,0,70
902,-1,910,3,0,2,180
902,-1,910,3,0,0,90
902,-1,910,3,0,1,140
903,1,840,3,3,0,210
903,1,840,3,3,1,320
903,1,840,3,3,0,70
903,1,840,3,3,2,240
904,1,1440,3,5,0,190
904,1,1440,3,5,1,290
904,1,1440,3,5,0,50
904,1,1440,3,5,2,910
905,-1,560,3,0,0,340
905,-1,560,3,0,1,220
906,1,1020,3,6,0,360
906,1,1020,3,6,2,210
906,1,1020,3,6,0,80
906,1,1020,3,6,1,370
907,1,780,3,4,0,190
907,1,780,3,4,1,200
907,1,780,3,4,0,80
907,1,780,3,4,2,310
908,-1,900,3,2,0,230
908,-1,900,3,2,2,310
908,-1,900,3,2,0,80
908,-1,900,3,2,1,280
909,1,900,3,6,0,240
909,1,900,3,6,1,270
909,1,900,3,6,0,70
909,1,900,3,6,2,320
910,1,670,3,3,0,290
910,1,670,3,3,2,260
910,1,670,3,3,0,120
911,1,610,3,5,0,250
911,1,610,3,5,2,200
911,1,610,3,5,0,90
911,1,610,3,5,1,70
912,1,900,3,5,0,240
912,1,900,3,5,1,270
912,1,900,3,5,0,250
912,1,900,3,5,2,140
913,-1,790,3,0,0,220
913,-1,790,3,0,2,570
914,-1,320,3,2,0,210
914,-1,320,3,2,1,110
915,1,860,3,6,0,340
915,1,860,3,6,1,200
915,1,860,3,6,0,60
915,1,860,3,6,2,260
916,-1,1330,3,0,0,100
916,-1,1330,3,0,2,920
916,-1,1330,3,0,0,80
916,-1,1330,3,0,1,230
917,-1,2130,3,1,0,300
917,-1,2130,3,1,2,270
917,-1,2130,3,1,0,80
917,-1,2130,3,1,1,810
917,-1,2130,3,1,0,90
917,-1,2130,3,1,2,580
918,-1,1670,3,0,0,270
918,-1,1670,3,0,1,250
918,-1,1670,3,0,0,200
918,-1,1670,3,0,2,950
919,-1,1900,3,0,0,260
919,-1,1900,3,0,1,610
919,-1,1900,3,0,0,80
919,-1,1900,3,0,2,360
919,-1,1900,3,0,0,60
919,-1,1900,3,0,1,530
920,1,1900,3,4,0,340
920,1,1900,3,4,1,340
920,1,1900,3,4,0,80
920,1,1900,3,4,2,640
920,1,1900,3,4,0,50
920,1,1900,3,4,1,450
921,-1,1770,3,1,0,240
921,-1,1770,3,1,1,220
921,-1,1770,3,1,0,80
921,-1,1770,3,1,2,210
921,-1,1770,3,1,0,80
921,-1,1770,3,1,1,860
921,-1,1770,3,1,0,80
922,-1,1230,3,0,0,300
922,-1,1230,3,0,2,260
922,-1,1230,3,0,0,70
922,-1,1230,3,0,1,600
923,1,1090,3,4,0,240
923,1,1090,3,4,1,270
923,1,1090,3,4,0,120
923,1,1090,3,4,2,460
924,1,940,3,4,0,210
924,1,940,3,4,1,180
924,1,940,3,4,0,80
924,1,940,3,4,2,340
924,1,940,3,4,0,70
924,1,940,3,4,1,60
925,-1,2820,3,1,0,220
925,-1,2820,3,1,1,210
925,-1,2820,3,1,0,70
925,-1,2820,3,1,2,430
925,-1,2820,3,1,0,70
925,-1,2820,3,1,1,560
925,-1,2820,3,1,0,80
925,-1,2820,3,1,2,780
925,-1,2820,3,1,0,80
925,-1,2820,3,1,1,320
926,-1,1800,3,3,0,280
926,-1,1800,3,3,1,400
926,-1,1800,3,3,0,250
926,-1,1800,3,3,2,460
926,-1,1800,3,3,0,80
926,-1,1800,3,3,1,330
927,1,2080,3,5,0,250
927,1,2080,3,5,1,780
927,1,2080,3,5,0,240
927,1,2080,3,5,2,810
928,-1,410,3,4,0,210
928,-1,410,3,4,1,200
929,1,4530,3,4,0,220
929,1,4530,3,4,1,390
929,1,4530,3,4,0,60
929,1,4530,3,4,2,510
929,1,4530,3,4,0,70
929,1,4530,3,4,1,2580
929,1,4530,3,4,0,100
929,1,4530,3,4,2,600
930,1,2870,3,5,0,300
930,1,2870,3,5,2,180
930,1,2870,3,5,0,80
930,1,2870,3,5,1,1220
930,1,2870,3,5,0,70
930,1,2870,3,5,2,1020
931,1,1210,3,3,0,240
931,1,1210,3,3,2,210
931,1,1210,3,3,0,80
931,1,1210,3,3,1,370
931,1,1210,3,3,0,60
931,1,1210,3,3,2,250
932,1,2980,3,2,0,300
932,1,2980,3,2,1,210
932,1,2980,3,2,0,220
932,1,2980,3,2,2,460
932,1,2980,3,2,0,80
932,1,2980,3,2,1,430
932,1,2980,3,2,0,80
932,1,2980,3,2,2,310
932,1,2980,3,2,0,70
932,1,2980,3,2,1,510
932,1,2980,3,2,0,70
932,1,2980,3,2,2,240
933,1,2160,3,3,0,270
933,1,2160,3,3,1,680
933,1,2160,3,3,0,70
933,1,2160,3,3,2,550
933,1,2160,3,3,0,80
933,1,2160,3,3,1,510
934,-1,2770,3,0,0,300
934,-1,2770,3,0,1,310
934,-1,2770,3,0,0,90
934,-1,2770,3,0,2,540
934,-1,2770,3,0,0,280
934,-1,2770,3,0,1,1250
935,-1,1280,3,1,0,200
935,-1,1280,3,1,2,440
935,-1,1280,3,1,0,50
935,-1,1280,3,1,1,210
935,-1,1280,3,1,0,280
935,-1,1280,3,1,2,100
936,-1,1540,3,0,0,270
936,-1,1540,3,0,2,150
936,-1,1540,3,0,0,70
936,-1,1540,3,0,1,430
936,-1,1540,3,0,0,70
936,-1,1540,3,0,2,210
936,-1,1540,3,0,0,70
936,-1,1540,3,0,1,270
937,-1,1410,3,1,0,280
937,-1,1410,3,1,1,370
937,-1,1410,3,1,0,70
937,-1,1410,3,1,2,500
937,-1,1410,3,1,0,60
937,-1,1410,3,1,1,130
938,1,480,3,3,0,270
938,1,480,3,3,2,210
939,1,4740,3,3,0,230
939,1,4740,3,3,2,330
939,1,4740,3,3,0,70
939,1,4740,3,3,1,200
939,1,4740,3,3,0,80
939,1,4740,3,3,2,1240
939,1,4740,3,3,0,120
939,1,4740,3,3,1,340
939,1,4740,3,3,0,80
939,1,4740,3,3,2,570
939,1,4740,3,3,0,70
939,1,4740,3,3,1,1290
939,1,4740,3,3,0,60
939,1,4740,3,3,2,60
940,-1,1240,3,0,0,210
940,-1,1240,3,0,1,220
940,-1,1240,3,0,0,250
940,-1,1240,3,0,2,560
941,1,3680,3,4,0,190
941,1,3680,3,4,1,670
941,1,3680,3,4,0,80
941,1,3680,3,4,2,350
941,1,3680,3,4,0,400
941,1,3680,3,4,1,710
941,1,3680,3,4,0,70
941,1,3680,3,4,2,190
941,1,3680,3,4,0,70
941,1,3680,3,4,1,390
941,1,3680,3,4,0,70
941,1,3680,3,4,2,490
942,1,1580,3,3,0,140
942,1,1580,3,3,2,180
942,1,1580,3,3,0,80
942,1,1580,3,3,1,290
942,1,1580,3,3,0,70
942,1,1580,3,3,2,820
943,1,1500,3,2,0,260
943,1,1500,3,2,1,150
943,1,1500,3,2,0,70
943,1,1500,3,2,2,300
943,1,1500,3,2,0,90
943,1,1500,3,2,1,160
943,1,1500,3,2,0,80
943,1,1500,3,2,2,390
944,-1,2550,3,2,0,270
944,-1,2550,3,2,2,310
944,-1,2550,3,2,0,80
944,-1,2550,3,2,1,370
944,-1,2550,3,2,0,80
944,-1,2550,3,2,2,190
944,-1,2550,3,2,0,100
944,-1,2550,3,2,1,570
944,-1,2550,3,2,0,90
944,-1,2550,3,2,2,360
944,-1,2550,3,2,0,80
944,-1,2550,3,2,1,50
945,-1,2250,3,1,0,250
945,-1,2250,3,1,1,710
945,-1,2250,3,1,0,70
945,-1,2250,3,1,2,470
945,-1,2250,3,1,0,60
945,-1,2250,3,1,1,690
946,1,1230,3,5,0,250
946,1,1230,3,5,1,240
946,1,1230,3,5,0,180
946,1,1230,3,5,2,560
947,-1,3170,3,2,0,220
947,-1,3170,3,2,1,330
947,-1,3170,3,2,0,70
947,-1,3170,3,2,2,1290
947,-1,3170,3,2,0,70
947,-1,3170,3,2,1,970
947,-1,3170,3,2,0,80
947,-1,3170,3,2,2,140
948,-1,640,3,4,0,280
948,-1,640,3,4,1,360
949,1,750,3,4,0,260
949,1,750,3,4,2,230
949,1,750,3,4,0,80
949,1,750,3,4,1,70
949,1,750,3,4,0,70
949,1,750,3,4,2,40
950,-1,1130,3,0,0,260
950,-1,1130,3,0,2,310
950,-1,1130,3,0,0,190
950,-1,1130,3,0,1,370
951,-1,870,3,0,0,270
951,-1,870,3,0,2,200
951,-1,870,3,0,0,50
951,-1,870,3,0,1,350
952,-1,2620,3,1,0,250
952,-1,2620,3,1,1,430
952,-1,2620,3,1,0,70
952,-1,2620,3,1,2,200
952,-1,2620,3,1,0,80
952,-1,2620,3,1,1,390
952,-1,2620,3,1,0,70
952,-1,2620,3,1,2,720
952,-1,2620,3,1,0,70
952,-1,2620,3,1,1,340
953,1,1190,3,6,0,420
953,1,1190,3,6,1,310
953,1,1190,3,6,0,60
953,1,1190,3,6,2,400
954,1,1900,3,5,0,180
954,1,1900,3,5,2,570
954,1,1900,3,5,0,70
954,1,1900,3,5,1,370
954,1,1900,3,5,0,80
954,1,1900,3,5,2,630
955,1,2490,3,4,0,200
955,1,2490,3,4,1,160
955,1,2490,3,4,0,70
955,1,2490,3,4,2,600
955,1,2490,3,4,0,70
955,1,2490,3,4,1,390
955,1,2490,3,4,0,60
955,1,2490,3,4,2,400
955,1,2490,3,4,0,60
955,1,2490,3,4,1,190
955,1,2490,3,4,0,70
955,1,2490,3,4,2,220
956,1,1380,3,6,0,380
956,1,1380,3,6,2,200
956,1,1380,3,6,0,70
956,1,1380,3,6,1,340
956,1,1380,3,6,0,70
956,1,1380,3,6,2,320
957,-1,930,3,6,0,190
957,-1,930,3,6,2,170
957,-1,930,3,6,0,80
957,-1,930,3,6,1,280
957,-1,930,3,6,0,210
958,1,1140,3,6,0,170
958,1,1140,3,6,1,400
958,1,1140,3,6,0,80
958,1,1140,3,6,2,480
958,1,1140,3,6,0,10
959,-1,1430,3,2,0,300
959,-1,1430,3,2,1,410
959,-1,1430,3,2,0,80
959,-1,1430,3,2,2,460
959,-1,1430,3,2,0,70
959,-1,1430,3,2,1,110
960,1,950,3,5,0,230
960,1,950,3,5,1,350
960,1,950,3,5,0,90
960,1,950,3,5,2,280
961,-1,420,3,4,0,200
961,-1,420,3,4,1,220
962,-1,1130,3,2,0,250
962,-1,1130,3,2,2,210
962,-1,1130,3,2,0,80
962,-1,1130,3,2,1,590
963,-1,580,3,5,0,200
963,-1,580,3,5,1,340
963,-1,580,3,5,0,40
964,1,1380,3,3,0,260
964,1,1380,3,3,2,520
964,1,1380,3,3,0,60
964,1,1380,3,3,1,430
964,1,1380,3,3,0,60
964,1,1380,3,3,2,50
965,-1,430,3,2,0,260
965,-1,430,3,2,1,170
966,-1,1960,3,3,0,210
966,-1,1960,3,3,1,290
966,-1,1960,3,3,0,150
966,-1,1960,3,3,2,420
966,-1,1960,3,3,0,70
966,-1,1960,3,3,1,820
967,-1,1010,3,0,0,230
967,-1,1010,3,0,2,310
967,-1,1010,3,0,0,140
967,-1,1010,3,0,1,330
968,-1,1270,3,3,0,330
968,-1,1270,3,3,2,160
968,-1,1270,3,3,0,80
968,-1,1270,3,3,1,700
969,1,1480,3,3,0,230
969,1,1480,3,3,1,220
969,1,1480,3,3,0,90
969,1,1480,3,3,2,500
969,1,1480,3,3,0,70
969,1,1480,3,3,1,370
970,-1,2430,3,2,0,290
970,-1,2430,3,2,2,160
970,-1,2430,3,2,0,240
970,-1,2430,3,2,1,500
970,-1,2430,3,2,0,320
970,-1,2430,3,2,2,320
970,-1,2430,3,2,0,90
970,-1,2430,3,2,1,510
971,-1,2790,3,2,0,380
971,-1,2790,3,2,2,490
971,-1,2790,3,2,0,80
971,-1,2790,3,2,1,440
971,-1,2790,3,2,0,80
971,-1,2790,3,2,2,1320
972,1,1010,3,4,0,330
972,1,1010,3,4,1,180
972,1,1010,3,4,0,80
972,1,1010,3,4,2,420
973,1,900,3,6,0,350
973,1,900,3,6,1,190
973,1,900,3,6,0,70
973,1,900,3,6,2,290
974,1,240,3,1,0,240
975,-1,1410,3,1,0,280
975,-1,1410,3,1,2,350
975,-1,1410,3,1,0,70
975,-1,1410,3,1,1,610
975,-1,1410,3,1,0,100
976,-1,1270,3,1,0,220
976,-1,1270,3,1,1,430
976,-1,1270,3,1,0,80
976,-1,1270,3,1,2,540
977,1,5330,3,2,0,230
977,1,5330,3,2,1,200
977,1,5330,3,2,0,70
977,1,5330,3,2,2,2060
977,1,5330,3,2,0,90
977,1,5330,3,2,1,600
977,1,5330,3,2,0,70
977,1,5330,3,2,2,1990
977,1,5330,3,2,0,20
978,1,1790,3,5,0,390
978,1,1790,3,5,1,320
978,1,1790,3,5,0,90
978,1,1790,3,5,2,370
978,1,1790,3,5,0,80
978,1,1790,3,5,1,380
978,1,1790,3,5,0,80
978,1,1790,3,5,2,80
979,1,2200,3,5,0,220
979,1,2200,3,5,2,320
979,1,2200,3,5,0,150
979,1,2200,3,5,1,860
979,1,2200,3,5,0,70
979,1,2200,3,5,2,580
980,-1,440,3,0,0,420
980,-1,440,3,0,1,20
981,1,750,3,6,0,170
981,1,750,3,6,1,270
981,1,750,3,6,0,90
981,1,750,3,6,2,220
982,-1,4420,3,2,0,210
982,-1,4420,3,2,1,210
982,-1,4420,3,2,0,90
982,-1,4420,3,2,2,410
982,-1,4420,3,2,0,80
982,-1,4420,3,2,1,840
982,-1,4420,3,2,0,90
982,-1,4420,3,2,2,420
982,-1,4420,3,2,0,70
982,-1,4420,3,2,1,720
982,-1,4420,3,2,0,90
982,-1,4420,3,2,2,990
982,-1,4420,3,2,0,70
982,-1,4420,3,2,1,130
983,-1,1620,3,0,0,280
983,-1,1620,3,0,2,440
983,-1,1620,3,0,0,80
983,-1,1620,3,0,1,650
983,-1,1620,3,0,0,70
983,-1,1620,3,0,2,100
984,-1,2710,3,0,0,210
984,-1,2710,3,0,2,120
984,-1,2710,3,0,0,80
984,-1,2710,3,0,1,470
984,-1,2710,3,0,0,70
984,-1,2710,3,0,2,450
984,-1,2710,3,0,0,70
984,-1,2710,3,0,1,440
984,-1,2710,3,0,0,60
984,-1,2710,3,0,2,740
985,-1,530,3,0,0,200
985,-1,530,3,0,1,330
986,-1,620,3,4,0,210
986,-1,620,3,4,1,200
986,-1,620,3,4,0,210
987,1,550,3,2,0,230
987,1,550,3,2,2,320
988,-1,1200,3,0,0,200
988,-1,1200,3,0,1,220
988,-1,1200,3,0,0,80
988,-1,1200,3,0,2,510
988,-1,1200,3,0,0,100
988,-1,1200,3,0,1,90
989,1,2350,3,4,0,200
989,1,2350,3,4,1,220
989,1,2350,3,4,0,100
989,1,2350,3,4,2,340
989,1,2350,3,4,0,90
989,1,2350,3,4,1,390
989,1,2350,3,4,0,70
989,1,2350,3,4,2,500
989,1,2350,3,4,0,70
989,1,2350,3,4,1,370
990,1,740,3,5,0,240
990,1,740,3,5,1,170
990,1,740,3,5,0,70
990,1,740,3,5,2,260
991,-1,440,3,3,0,220
991,-1,440,3,3,1,160
991,-1,440,3,3,0,60
992,1,1400,3,4,0,260
992,1,1400,3,4,1,380
992,1,1400,3,4,0,700
992,1,1400,3,4,2,60
993,-1,510,3,1,0,250
993,-1,510,3,1,1,210
993,-1,510,3,1,0,50
994,-1,510,3,2,0,220
994,-1,510,3,2,1,180
994,-1,510,3,2,0,70
994,-1,510,3,2,2,40
995,-1,1150,3,1,0,260
995,-1,1150,3,1,2,280
995,-1,1150,3,1,0,90
995,-1,1150,3,1,1,320
995,-1,1150,3,1,0,60
995,-1,1150,3,1,2,140
996,1,770,3,6,0,240
996,1,770,3,6,1,210
996,1,770,3,6,0,220
996,1,770,3,6,2,100
997,-1,1730,3,0,0,260
997,-1,1730,3,0,1,200
997,-1,1730,3,0,0,60
997,-1,1730,3,0,2,430
997,-1,1730,3,0,0,80
997,-1,1730,3,0,1,30
997,-1,1730,3,0,0,80
997,-1,1730,3,0,2,590
998,-1,900,3,1,0,200
998,-1,900,3,1,1,590
998,-1,900,3,1,0,80
998,-1,900,3,1,2,30
999,1,2050,3,4,0,220
999,1,2050,3,4,1,420
999,1,2050,3,4,0,80
999,1,2050,3,4,2,1330
