choice,RT,p
-1,1310,0.0036818388509969793
1,400,0.014821040079214061
1,880,0.00727535024977358
-1,1260,0.00216859571927351
-1,510,0.00979362184159117
-1,920,0.005919259937440972
-1,2870,0.0006946702332188246
-1,460,0.015192372003377653
1,2260,0.001576149433856112
-1,1890,0.0013664437413344734
1,600,0.009735322423914554
-1,1450,0.0029057255817365505
-1,920,0.004933336849606293
-1,1400,0.003163133039330434
1,810,0.007992639410413666
-1,580,0.009807854432392267
1,530,0.009847317463475702
1,5360,9.809036119078292e-05
1,1140,0.004878993236991184
-1,620,0.012491109872585657
-1,710,0.008965665792209192
-1,2250,0.001590320289471595
1,1180,0.004070748185801058
-1,1280,0.003871671206089401
1,3610,0.00047038936030049065
-1,2560,0.001204860449790071
1,510,0.009793621841591202
-1,370,0.0035539912257039567
1,2420,0.0013657985312217867
1,850,0.007582606757111665
1,700,0.005419876902529341
1,560,0.013850562067437178
1,470,0.00953748062413911
-1,1560,0.0029407349982468627
-1,200,0.003293023037845833
1,670,0.01126399595067844
1,1200,0.0044221430304321
-1,2620,0.00038793031340381037
1,840,0.00011044352042418756
-1,1290,0.0019797909444151923
1,540,0.005174227603546286
-1,460,0.009438285477797504
1,1140,0.004204011106312315
1,2380,0.0014156033181498074
1,690,0.010770992130737138
1,660,0.009376851399243952
1,700,0.010526086321840364
-1,430,0.015159151067469498
-1,2320,0.0006510073380700102
1,800,0.005262672977970643
-1,680,0.011017108683300945
1,920,0.005919259937440958
1,2730,0.0010346874631256616
-1,470,0.009537480624139082
1,1180,0.004570161833511031
1,690,0.010770992130737138
-1,370,0.014116843245976158
-1,320,0.006182798270959802
1,1200,0.0044221430304321
1,1400,0.003381719765778288
1,380,0.014395757471026362
-1,1710,0.0025753846643745853
-1,550,0.014051630288234218
-1,1110,0.004304850471495352
1,1220,0.004278339505899736
-1,1680,0.002644850199685363
-1,910,0.0021872180600562086
1,710,0.008965665792209223
-1,920,0.005919259937440972
1,1230,0.003906903812916325
1,3160,0.0007039262631114269
1,1870,0.002233564583154645
-1,660,0.011511166936361885
1,560,0.009850268301480577
-1,620,0.012491109872585657
-1,720,0.01004145152033349
-1,5700,0.00012125004081173239
1,1360,0.003500290764170761
-1,770,0.008396016481975082
-1,390,0.001468263600685463
1,320,0.012002259852462917
1,450,0.015211308892117931
1,190,0.002621937872155745
1,2300,8.823628649659966e-05
1,870,0.005082486362291695
-1,670,0.011263995950678465
1,1500,0.003099810864418541
-1,1910,0.001254915031317805
1,370,0.0035539912257039614
1,910,0.004964157401605127
1,3390,0.0005040636546631308
-1,1110,0.00512188318906527
1,790,0.005284653374500589
1,1220,0.003939389318170111
-1,6090,5.100613256661248e-05
1,1750,0.002485472533095752
-1,350,0.00719300795012314
1,990,0.006187585217665644
-1,950,0.0065733116430828535
-1,450,0.00932358707781535
-1,450,0.001765193599553557
1,1120,0.004271174172661424
1,640,0.005422016226667658
1,720,0.008875201870992451
-1,580,0.005319396310467329
-1,1970,0.0012095353096011566
1,910,0.002187218060056206
-1,540,0.009857994720500434
1,1290,0.0038074152042881842
-1,390,0.014629837716250144
1,1240,0.003874572625820208
-1,2830,0.000946036440613083
-1,980,0.004741063435752736
-1,1010,0.002102818025358532
1,5150,0.0001702221938335712
-1,1470,0.0016388264588677707
-1,1870,0.0014143264008611369
1,1840,0.002294108697876332
-1,1770,0.0002927075669810319
-1,2480,0.0004939486512230487
1,560,0.005255524472757584
1,860,0.006993542055297203
1,640,0.012004156697279753
1,2000,0.0019888204399705644
1,470,0.00953748062413911
-1,2490,0.0008781155700562754
1,1300,0.0036841097440656946
-1,400,0.014821040079214094
-1,1090,0.005289165670715335
1,980,0.004987424662200858
-1,370,0.014116843245976158
1,2140,0.0001446770609218034
1,1180,0.002761415997688747
-1,1750,0.002485472533095745
1,1320,0.0036220647242611874
-1,260,0.007950274867625555
-1,1070,0.0038339484114797624
-1,230,0.005566442932342015
-1,1080,0.005374402382968706
1,470,0.00953748062413911
1,2050,0.0019019001186592274
-1,1360,0.00041961856730013934
1,920,0.006870678488829271
-1,1100,0.003507831767501902
1,1350,0.003530438662305749
1,640,0.012004156697279753
1,640,0.005422016226667658
1,590,0.013196902589687988
-1,440,0.0005333160467145725
1,230,0.0025484640679912327
-1,1120,0.0019951628449828922
-1,2810,0.0009631373844179616
-1,890,0.005024401950203666
1,940,0.00487050222328195
-1,820,0.0052155529507855744
-1,390,0.014629837716250144
1,2050,0.00022800116158191996
-1,790,0.005284653374500578
-1,1320,0.0017889461091311302
1,1600,0.00034032328343554924
-1,630,0.0054131227535917795
-1,1770,0.0024416558213760163
-1,570,0.002121413663327557
-1,5260,0.0001590557322894284
1,990,0.0021210762593229576
-1,460,0.015192372003377653
-1,1980,0.000242719797540221
1,1340,0.0035607850844135143
1,3010,0.00019789310525363218
-1,750,0.008592168424269372
-1,3280,0.0006321820763845867
1,530,0.009847317463475702
-1,740,0.005375554475616595
1,1620,0.0027891354178582258
-1,490,0.01498227835960974
1,4090,3.068235860694701e-05
1,1060,0.0020551109031622904
-1,1660,0.001461918254742835
1,500,0.0049526508862202815
1,1090,0.005289165670715344
-1,3110,0.0005990880674357029
-1,3570,0.00045109413049434485
1,690,0.009139245660606232
-1,370,0.014116843245976158
1,1000,0.004674965552954747
1,850,0.005138017094019744
-1,910,0.0069710890860458135
1,490,0.014982278359609717
-1,730,0.002258873198658182
-1,550,0.009858768158408878
1,870,0.006804363513381079
1,1380,0.003440598008521781
1,3970,0.00034072257879773837
1,340,0.012995514445970267
-1,430,0.0016758300356204355
1,640,0.012004156697279753
1,2240,0.00019236275250502342
1,1070,0.004439884576345755
1,460,0.00943828547779753
1,1370,0.0015513950966872204
1,1130,0.0032079059685970017
-1,810,0.007992639410413638
-1,780,0.005305479343160457
-1,680,0.009221793930497919
-1,710,0.010282787562177572
1,2590,0.0004085440859291469
1,1110,0.004304850471495364
-1,780,0.008296299729156473
1,560,0.013850562067437178
1,310,0.011432332700866781
-1,1740,0.002507663901398858
-1,970,0.006378776079789905
-1,1010,0.00457197354754007
1,570,0.009833102568309694
-1,350,0.013417935023115406
-1,940,0.005593208619722395
1,1890,0.0012704027512284407
-1,4960,0.00019138746203980648
-1,6960,2.339655678652274e-05
-1,560,0.013850562067437193
-1,830,0.002236709577905473
-1,1160,0.0047224360329377844
-1,380,0.014395757471026388
1,650,0.00542801791805953
1,1990,0.0020066698483954784
-1,5820,6.496283178223659e-05
-1,1240,0.0023040705460358516
1,490,0.009692235266820042
-1,2420,0.0009168404907874813
-1,860,0.007479993739066514
-1,390,0.014629837716250144
-1,290,0.010154405985955428
-1,1050,0.0020648517070664973
1,1410,0.00040191172751506004
1,1820,0.0015414531407753169
1,2310,0.001507160053492583
-1,2820,0.0009545486306839539
1,480,0.015075709300460377
-1,1520,0.0030459478420674395
-1,670,0.009301105900161229
-1,290,0.010154405985955428
-1,560,0.0021020038743902658
-1,10620,5.830552329575197e-06
1,1480,0.0011076734269908242
1,1100,0.005204990879785237
-1,800,0.008212865246704872
1,700,0.005419876902529341
1,1060,0.005548032879997526
1,830,0.007585356218597092
1,1790,0.0013506094792460172
-1,1440,0.001668205101694586
-1,1690,0.0005805006826074083
-1,720,0.00887520187099242
-1,6060,5.2395475984382946e-05
